,country,Code,Year,percentage
1844,Kenya,KEN,2012,86.21408081054692
1845,Kiribati,KIR,1979,98.7178192138672
1846,Kiribati,KIR,1981,99.7186279296875
1847,Kiribati,KIR,1982,99.4941635131836
1848,Kiribati,KIR,1983,99.3602523803711
1849,Kiribati,KIR,1984,99.44947052001947
1850,Kiribati,KIR,1985,98.8423919677734
1851,Kiribati,KIR,1986,97.47470092773442
1852,Kiribati,KIR,1987,94.4434661865234
1853,Kiribati,KIR,1989,98.44580841064447
1854,Kiribati,KIR,1991,99.7585983276367
1855,Kiribati,KIR,1992,99.9324493408203
1856,Kiribati,KIR,1993,98.8747177124023
1857,Kiribati,KIR,1994,99.025520324707
1858,Kiribati,KIR,1995,98.2879867553711
1859,Kiribati,KIR,1996,98.3140106201172
1860,Kiribati,KIR,1997,99.1328506469727
1861,Kiribati,KIR,2000,99.8855133056641
1862,Kiribati,KIR,2001,97.6201324462891
1863,Kiribati,KIR,2014,97.6427612304688
1864,Kuwait,KWT,1971,60.7075996398926
1865,Kuwait,KWT,1972,62.987888336181605
1866,Kuwait,KWT,1973,66.159049987793
1867,Kuwait,KWT,1974,67.6619110107422
1868,Kuwait,KWT,1975,69.61566162109379
1869,Kuwait,KWT,1976,71.96961975097659
1870,Kuwait,KWT,1977,76.7758483886719
1871,Kuwait,KWT,1978,85.4827880859375
1872,Kuwait,KWT,1979,83.5300064086914
1873,Kuwait,KWT,1980,81.8810577392578
1874,Kuwait,KWT,1981,82.9783096313477
1875,Kuwait,KWT,1982,83.7263107299805
1876,Kuwait,KWT,1983,85.6297225952148
1877,Kuwait,KWT,1984,86.4007568359375
1878,Kuwait,KWT,1985,88.0001983642578
1879,Kuwait,KWT,1986,88.8629684448242
1880,Kuwait,KWT,1987,84.586067199707
1881,Kuwait,KWT,1988,83.99830627441409
1882,Kuwait,KWT,1992,47.9820404052734
1883,Kuwait,KWT,1994,68.5156173706055
1884,Kuwait,KWT,1996,86.4405136108398
1885,Kuwait,KWT,1997,85.7228927612305
1886,Kuwait,KWT,1998,95.9515380859375
1887,Kuwait,KWT,1999,96.7597503662109
1888,Kuwait,KWT,2000,97.1722183227539
1889,Kuwait,KWT,2001,98.7033309936523
1890,Kuwait,KWT,2002,99.01953887939447
1891,Kuwait,KWT,2003,99.2374801635742
1892,Kuwait,KWT,2004,99.1733627319336
1893,Kuwait,KWT,2005,96.104621887207
1894,Kuwait,KWT,2007,99.76123809814447
1895,Kuwait,KWT,2008,98.361328125
1896,Kuwait,KWT,2010,98.0363998413086
1897,Kuwait,KWT,2011,98.8318405151367
1898,Kuwait,KWT,2012,98.6565322875977
1899,Kuwait,KWT,2013,98.8965835571289
1900,Kuwait,KWT,2014,99.4725494384766
1901,Kyrgyzstan,KGZ,1996,91.9948501586914
1902,Kyrgyzstan,KGZ,1999,94.37911987304692
1903,Kyrgyzstan,KGZ,2000,93.26510620117192
1904,Kyrgyzstan,KGZ,2001,93.9608306884766
1905,Kyrgyzstan,KGZ,2002,93.66551971435553
1906,Kyrgyzstan,KGZ,2003,93.3780975341797
1907,Kyrgyzstan,KGZ,2004,97.87136840820308
1908,Kyrgyzstan,KGZ,2005,95.12741088867192
1909,Kyrgyzstan,KGZ,2006,96.19943237304692
1910,Kyrgyzstan,KGZ,2007,95.0176010131836
1911,Kyrgyzstan,KGZ,2008,94.37989044189447
1912,Kyrgyzstan,KGZ,2009,93.7229766845703
1913,Kyrgyzstan,KGZ,2010,94.5401763916016
1914,Kyrgyzstan,KGZ,2011,94.5787734985352
1915,Kyrgyzstan,KGZ,2012,98.2606811523438
1916,Kyrgyzstan,KGZ,2013,99.4848403930664
1917,Kyrgyzstan,KGZ,2014,99.5343627929688
1918,Laos,LAO,1988,65.1868896484375
1919,Laos,LAO,1990,64.9222030639648
1920,Laos,LAO,1992,58.13766860961911
1921,Laos,LAO,1993,62.969520568847706
1922,Laos,LAO,1994,66.7090301513672
1923,Laos,LAO,1996,68.6572723388672
1924,Laos,LAO,1997,71.1147537231445
1925,Laos,LAO,1998,74.3554306030273
1926,Laos,LAO,1999,74.90834045410159
1927,Laos,LAO,2000,75.6953811645508
1928,Laos,LAO,2001,75.1142120361328
1929,Laos,LAO,2002,76.1745300292969
1930,Laos,LAO,2003,78.699462890625
1931,Laos,LAO,2004,79.3492736816406
1932,Laos,LAO,2005,80.6172866821289
1933,Laos,LAO,2006,82.1559982299805
1934,Laos,LAO,2007,84.6691589355469
1935,Laos,LAO,2008,87.1155624389648
1936,Laos,LAO,2009,89.5041732788086
1937,Laos,LAO,2010,94.2166290283203
1938,Laos,LAO,2011,94.01683807373053
1939,Laos,LAO,2012,93.8067092895508
1940,Laos,LAO,2013,95.3837280273438
1941,Laos,LAO,2014,95.1369171142578
1942,Latvia,LVA,1999,98.2117080688477
1943,Latvia,LVA,2008,98.3029632568359
1944,Latvia,LVA,2009,99.6261215209961
1945,Latvia,LVA,2010,99.3161773681641
1946,Latvia,LVA,2011,99.4285430908203
1947,Latvia,LVA,2012,99.75955200195308
1948,Latvia,LVA,2013,99.8861312866211
1949,Latvia,LVA,2014,98.57476806640628
1950,Lebanon,LBN,1974,97.8616180419922
1951,Lebanon,LBN,1997,84.1943130493164
1952,Lebanon,LBN,1998,99.7946166992188
1953,Lebanon,LBN,1999,99.07913208007808
1954,Lebanon,LBN,2000,99.60433959960942
1955,Lebanon,LBN,2001,99.13867950439447
1956,Lebanon,LBN,2002,99.391960144043
1957,Lebanon,LBN,2003,98.49658203125
1958,Lebanon,LBN,2004,96.63156127929692
1959,Lebanon,LBN,2005,92.3414993286133
1960,Lebanon,LBN,2006,89.4476776123047
1961,Lebanon,LBN,2007,90.42312622070308
1962,Lebanon,LBN,2008,91.2854995727539
1963,Lebanon,LBN,2009,92.51992797851558
1964,Lebanon,LBN,2010,94.0666885375977
1965,Lebanon,LBN,2011,94.04385375976558
1966,Lebanon,LBN,2012,90.968147277832
1967,Lebanon,LBN,2013,89.8860931396484
1968,Lesotho,LSO,1970,60.0874214172363
1969,Lesotho,LSO,1971,56.1515312194824
1970,Lesotho,LSO,1972,56.79587173461911
1971,Lesotho,LSO,1973,57.2192802429199
1972,Lesotho,LSO,1974,65.1691131591797
1973,Lesotho,LSO,1976,66.2059173583984
1974,Lesotho,LSO,1977,67.2231597900391
1975,Lesotho,LSO,1978,60.8575782775879
1976,Lesotho,LSO,1979,62.1743698120117
1977,Lesotho,LSO,1980,62.6027603149414
1978,Lesotho,LSO,1981,62.898120880127
1979,Lesotho,LSO,1982,67.07022094726561
1980,Lesotho,LSO,1983,66.53070068359379
1981,Lesotho,LSO,1984,67.4805068969727
1982,Lesotho,LSO,1985,69.9093780517578
1983,Lesotho,LSO,1986,70.3155975341797
1984,Lesotho,LSO,1987,72.17201232910159
1985,Lesotho,LSO,1988,73.55567932128909
1986,Lesotho,LSO,1989,72.9274063110352
1987,Lesotho,LSO,1990,71.7587127685547
1988,Lesotho,LSO,1991,73.3124694824219
1989,Lesotho,LSO,1992,73.60533142089841
1990,Lesotho,LSO,1993,71.1884384155273
1991,Lesotho,LSO,1994,72.33985900878909
1992,Lesotho,LSO,1995,71.2316436767578
1993,Lesotho,LSO,1996,71.433479309082
1994,Lesotho,LSO,1998,63.3152198791504
1995,Lesotho,LSO,1999,59.60794830322271
1996,Lesotho,LSO,2000,80.4165420532227
1997,Lesotho,LSO,2001,80.54180908203129
1998,Lesotho,LSO,2002,80.8944320678711
1999,Lesotho,LSO,2003,80.8929977416992
2000,Lesotho,LSO,2004,78.4020614624023
2001,Lesotho,LSO,2005,77.51576232910159
2002,Lesotho,LSO,2006,77.695671081543
2003,Lesotho,LSO,2007,75.1601028442383
2004,Lesotho,LSO,2008,76.2792663574219
2005,Lesotho,LSO,2009,76.9185028076172
2006,Lesotho,LSO,2010,79.0310287475586
2007,Lesotho,LSO,2011,80.6149826049805
2008,Lesotho,LSO,2012,82.023323059082
2009,Lesotho,LSO,2013,83.4999618530273
2010,Lesotho,LSO,2014,83.4780578613281
2011,Liberia,LBR,1999,46.6338691711426
2012,Liberia,LBR,2006,77.1620101928711
2013,Liberia,LBR,2008,95.9554824829102
2014,Liberia,LBR,2009,95.33364868164058
2015,Liberia,LBR,2011,97.6139297485352
2016,Liberia,LBR,2014,91.5337982177734
2017,Libya,LBY,1971,79.2646484375
2018,Libya,LBY,1972,87.2302093505859
2019,Libya,LBY,1973,91.0719375610352
2020,Libya,LBY,1974,93.3410491943359
2021,Libya,LBY,1975,93.8586807250977
2022,Libya,LBY,1976,95.397087097168
2023,Libya,LBY,1977,95.92886352539058
2024,Libya,LBY,1978,94.1648406982422
2025,Libya,LBY,1980,96.873161315918
2026,Libya,LBY,1981,97.4280166625977
2027,Libya,LBY,1983,98.0609512329102
2028,Liechtenstein,LIE,2003,99.2760162353516
2029,Liechtenstein,LIE,2004,99.57470703125
2030,Liechtenstein,LIE,2006,98.8995208740234
2031,Liechtenstein,LIE,2007,98.9021530151367
2032,Liechtenstein,LIE,2008,99.2175979614258
2033,Liechtenstein,LIE,2009,98.5204010009766
2034,Liechtenstein,LIE,2010,99.2357864379883
2035,Liechtenstein,LIE,2011,98.7493515014648
2036,Liechtenstein,LIE,2012,98.4792861938477
2037,Liechtenstein,LIE,2014,97.658332824707
2038,Lithuania,LTU,1998,97.8787002563477
2039,Lithuania,LTU,1999,99.7884979248047
2040,Lithuania,LTU,2000,99.8379669189453
2041,Lithuania,LTU,2001,99.5238265991211
2042,Lithuania,LTU,2002,99.6382217407227
2043,Lithuania,LTU,2003,97.5420379638672
2044,Lithuania,LTU,2004,93.4211807250977
2045,Lithuania,LTU,2005,92.1345596313477
2046,Lithuania,LTU,2006,93.8401412963867
2047,Lithuania,LTU,2007,97.00772094726558
2048,Lithuania,LTU,2008,99.6104965209961
2049,Lithuania,LTU,2009,99.9751663208008
2050,Lithuania,LTU,2010,99.9745407104492
2051,Lithuania,LTU,2011,98.6699676513672
2052,Lithuania,LTU,2012,99.0929565429688
2053,Lithuania,LTU,2013,99.9218368530273
2054,Lithuania,LTU,2014,99.65206909179692
2055,Luxembourg,LUX,1972,91.1399688720703
2056,Luxembourg,LUX,1973,89.9700698852539
2057,Luxembourg,LUX,1974,92.1903915405273
2058,Luxembourg,LUX,1975,91.2517318725586
2059,Luxembourg,LUX,1976,90.885498046875
2060,Luxembourg,LUX,1977,90.3008270263672
2061,Luxembourg,LUX,1978,89.9341583251953
2062,Luxembourg,LUX,1981,78.883903503418
2063,Luxembourg,LUX,1982,84.37322998046879
2064,Luxembourg,LUX,1983,83.106819152832
2065,Luxembourg,LUX,1984,81.7364883422852
2066,Luxembourg,LUX,1986,81.7808837890625
2067,Luxembourg,LUX,1987,78.5931167602539
2068,Luxembourg,LUX,1988,84.9004211425781
2069,Luxembourg,LUX,1999,98.0924606323242
2070,Luxembourg,LUX,2000,97.7478179931641
2071,Luxembourg,LUX,2001,97.5409317016602
2072,Luxembourg,LUX,2002,97.7643203735352
2073,Luxembourg,LUX,2003,95.8672409057617
2074,Luxembourg,LUX,2004,96.51260375976558
2075,Luxembourg,LUX,2005,98.3014678955078
2076,Luxembourg,LUX,2006,98.83448028564447
2077,Luxembourg,LUX,2007,98.9326019287109
2078,Luxembourg,LUX,2008,98.1928100585938
2079,Luxembourg,LUX,2010,95.7609710693359
2080,Luxembourg,LUX,2011,95.2956085205078
2081,Luxembourg,LUX,2012,96.3810806274414
2082,Luxembourg,LUX,2013,96.102653503418
2083,Macao,MAC,1990,84.63880920410159
2084,Macao,MAC,1992,88.1878433227539
2085,Madagascar,MDG,1972,67.11171722412111
2086,Madagascar,MDG,1989,66.8975067138672
2087,Madagascar,MDG,1990,66.7508697509766
2088,Madagascar,MDG,1995,56.179561614990206
2089,Madagascar,MDG,1996,57.1568794250488
2090,Madagascar,MDG,1999,63.531810760498
2091,Madagascar,MDG,2000,65.5568313598633
2092,Madagascar,MDG,2001,67.0715484619141
2093,Madagascar,MDG,2002,67.6795120239258
2094,Madagascar,MDG,2003,77.4342727661133
2095,Malawi,MWI,1999,96.7137222290039
2096,Malawi,MWI,2002,98.5447463989258
2097,Malawi,MWI,2004,98.17697143554692
2098,Malawi,MWI,2005,98.2278594970703
2099,Malawi,MWI,2006,97.6163101196289
2100,Malawi,MWI,2007,93.1662063598633
2101,Malawi,MWI,2008,97.6617889404297
2102,Malawi,MWI,2009,98.0618209838867
2103,Malawi,MWI,2013,98.25552368164058
2104,Malawi,MWI,2014,98.29165649414058
2105,Malaysia,MYS,1970,84.2453308105469
2106,Malaysia,MYS,1971,83.89109802246091
2107,Malaysia,MYS,1972,84.877799987793
2108,Malaysia,MYS,1994,96.1693267822266
2109,Malaysia,MYS,1998,95.4319381713867
2110,Malaysia,MYS,1999,96.500129699707
2111,Malaysia,MYS,2000,97.814338684082
2112,Malaysia,MYS,2001,97.0368881225586
2113,Malaysia,MYS,2002,95.86602783203128
2114,Malaysia,MYS,2003,96.6952667236328
2115,Malaysia,MYS,2004,97.36813354492192
2116,Malaysia,MYS,2005,96.811653137207
2117,Malaysia,MYS,2006,96.616340637207
2118,Malaysia,MYS,2007,96.271369934082
2119,Malaysia,MYS,2008,95.7694473266602
2120,Malaysia,MYS,2009,95.1738128662109
2121,Malaysia,MYS,2010,94.56539916992192
2122,Malaysia,MYS,2011,94.5830230712891
2123,Malaysia,MYS,2012,94.598876953125
2124,Malaysia,MYS,2013,94.6742401123047
2125,Malaysia,MYS,2014,94.78500366210942
2126,Maldives,MDV,1997,93.3017425537109
2127,Maldives,MDV,1999,97.2810897827148
2128,Maldives,MDV,2000,97.9394683837891
2129,Maldives,MDV,2001,99.25375366210942
2130,Maldives,MDV,2002,99.19439697265628
2131,Maldives,MDV,2004,99.9943466186523
2132,Maldives,MDV,2005,99.8225784301758
2133,Maldives,MDV,2006,99.7667999267578
2134,Maldives,MDV,2007,99.06005859375
2135,Maldives,MDV,2008,94.5117568969727
2136,Maldives,MDV,2009,99.2739028930664
2137,Mali,MLI,1971,17.0147800445557
2138,Mali,MLI,1972,17.697790145874
2139,Mali,MLI,1973,18.068920135498
2140,Mali,MLI,1974,20.542409896850604
2141,Mali,MLI,1977,20.6716804504395
2142,Mali,MLI,1999,43.7472190856934
2143,Mali,MLI,2002,51.2014083862305
2144,Mali,MLI,2003,51.14841079711911
2145,Mali,MLI,2004,51.1284790039063
2146,Mali,MLI,2005,56.11360168457029
2147,Mali,MLI,2006,57.43505859375
2148,Mali,MLI,2007,59.5858383178711
2149,Mali,MLI,2009,66.80771636962889
2150,Mali,MLI,2010,67.9807510375977
2151,Mali,MLI,2011,69.10891723632811
2152,Mali,MLI,2012,67.0073776245117
2153,Mali,MLI,2013,62.6949882507324
2154,Mali,MLI,2014,63.60515975952151
2155,Malta,MLT,1971,82.4563674926758
2156,Malta,MLT,1972,83.1946182250977
2157,Malta,MLT,1973,83.0042495727539
2158,Malta,MLT,1974,84.73577880859379
2159,Malta,MLT,1975,87.9929733276367
2160,Malta,MLT,1976,93.67440795898442
2161,Malta,MLT,1977,99.1914291381836
2162,Malta,MLT,1978,99.1010513305664
2163,Malta,MLT,1979,99.3554306030273
2164,Malta,MLT,1980,98.93466186523442
2165,Malta,MLT,1981,97.4053726196289
2166,Malta,MLT,1982,96.63671112060553
2167,Malta,MLT,1983,94.0785293579102
2168,Malta,MLT,1984,94.1162109375
2169,Malta,MLT,1985,96.23690795898442
2170,Malta,MLT,1986,94.7942886352539
2171,Malta,MLT,1987,92.9289779663086
2172,Malta,MLT,1988,93.1182479858398
2173,Malta,MLT,1989,95.0425567626953
2174,Malta,MLT,1990,97.6247100830078
2175,Malta,MLT,1991,99.347053527832
2176,Malta,MLT,1992,99.7461090087891
2177,Malta,MLT,1993,99.5846176147461
2178,Malta,MLT,1994,96.8728485107422
2179,Malta,MLT,1995,95.7996826171875
2180,Malta,MLT,1996,95.6693115234375
2181,Malta,MLT,1997,95.100700378418
2182,Malta,MLT,2011,89.1952362060547
2183,Malta,MLT,2012,90.1238784790039
2184,Malta,MLT,2013,93.0756072998047
2185,Malta,MLT,2014,96.8979110717773
2186,Marshall Islands,MHL,2002,98.87207794189447
2187,Marshall Islands,MHL,2011,99.7081985473633
2188,Mauritania,MRT,1985,31.7214202880859
2189,Mauritania,MRT,1994,47.3412399291992
2190,Mauritania,MRT,1995,53.7112312316895
2191,Mauritania,MRT,1996,57.0035209655762
2192,Mauritania,MRT,1998,60.375850677490206
2193,Mauritania,MRT,1999,59.7348785400391
2194,Mauritania,MRT,2000,59.8535499572754
2195,Mauritania,MRT,2001,63.10588073730471
2196,Mauritania,MRT,2002,62.3823318481445
2197,Mauritania,MRT,2003,65.3047332763672
2198,Mauritania,MRT,2004,72.057991027832
2199,Mauritania,MRT,2005,70.6530075073242
2200,Mauritania,MRT,2006,73.17408752441409
2201,Mauritania,MRT,2007,73.94346618652341
2202,Mauritania,MRT,2008,70.4822006225586
2203,Mauritania,MRT,2009,69.80581665039061
2204,Mauritania,MRT,2010,70.2421798706055
2205,Mauritania,MRT,2011,70.8662033081055
2206,Mauritania,MRT,2012,69.8418731689453
2207,Mauritania,MRT,2013,72.7310409545898
2208,Mauritania,MRT,2014,75.08180236816409
2209,Mauritius,MUS,1972,77.9510498046875
2210,Mauritius,MUS,1973,78.4882431030273
2211,Mauritius,MUS,1974,79.07801818847659
2212,Mauritius,MUS,1975,80.05567932128909
2213,Mauritius,MUS,1976,80.1123962402344
2214,Mauritius,MUS,1977,83.5957336425781
2215,Mauritius,MUS,1978,81.3039016723633
2216,Mauritius,MUS,1979,78.6047286987305
2217,Mauritius,MUS,1980,79.2611389160156
2218,Mauritius,MUS,1981,82.5742492675781
2219,Mauritius,MUS,1982,88.51138305664058
2220,Mauritius,MUS,1983,91.6331100463867
2221,Mauritius,MUS,1984,94.8183364868164
2222,Mauritius,MUS,1985,99.9089889526367
2223,Mauritius,MUS,1986,98.41358184814447
2224,Mauritius,MUS,1987,99.6499786376953
2225,Mauritius,MUS,1988,99.454948425293
2226,Mauritius,MUS,1989,99.3262176513672
2227,Mauritius,MUS,1990,97.178092956543
2228,Mauritius,MUS,1991,92.6217575073242
2229,Mauritius,MUS,1993,92.7621612548828
2230,Mauritius,MUS,1994,93.73812866210942
2231,Mauritius,MUS,1995,94.68238067626947
2232,Mauritius,MUS,1996,96.98092651367192
2233,Mauritius,MUS,1997,97.9028167724609
2234,Mauritius,MUS,1998,99.8828506469727
2235,Mauritius,MUS,1999,99.7152862548828
2236,Mauritius,MUS,2000,99.7737503051758
2237,Mauritius,MUS,2001,99.54537963867192
2238,Mauritius,MUS,2002,99.37110137939447
2239,Mauritius,MUS,2003,99.10452270507808
2240,Mauritius,MUS,2004,98.2491683959961
2241,Mauritius,MUS,2005,99.3533782958984
2242,Mauritius,MUS,2006,99.3806304931641
2243,Mauritius,MUS,2007,99.3470077514648
2244,Mauritius,MUS,2008,99.5746917724609
2245,Mauritius,MUS,2009,99.1233291625977
2246,Mauritius,MUS,2010,98.94210815429692
2247,Mauritius,MUS,2011,98.8031463623047
2248,Mauritius,MUS,2012,95.87600708007808
2249,Mauritius,MUS,2013,98.101676940918
2250,Mauritius,MUS,2014,98.8375396728516
2251,Mexico,MEX,1971,79.4718017578125
2252,Mexico,MEX,1977,88.0973587036133
2253,Mexico,MEX,1985,94.3071975708008
2254,Mexico,MEX,1986,96.06346893310553
2255,Mexico,MEX,1987,96.9215316772461
2256,Mexico,MEX,1988,96.8777084350586
2257,Mexico,MEX,1989,95.03707885742192
2258,Mexico,MEX,1990,97.0574798583984
2259,Mexico,MEX,1991,96.8140411376953
2260,Mexico,MEX,1992,97.2514266967773
2261,Mexico,MEX,1993,97.1677017211914
2262,Mexico,MEX,1994,96.75464630126947
2263,Mexico,MEX,1995,96.5403289794922
2264,Mexico,MEX,1996,96.1505737304688
2265,Mexico,MEX,1997,95.510139465332
2266,Mexico,MEX,1998,95.50723266601558
2267,Mexico,MEX,1999,98.3943023681641
2268,Mexico,MEX,2000,98.7263565063477
2269,Mexico,MEX,2001,98.5461273193359
2270,Mexico,MEX,2002,99.1561889648438
2271,Mexico,MEX,2003,98.595817565918
2272,Mexico,MEX,2004,97.4938812255859
2273,Mexico,MEX,2005,96.3365020751953
2274,Mexico,MEX,2006,95.32510375976558
2275,Mexico,MEX,2007,95.296257019043
2276,Mexico,MEX,2008,95.1594009399414
2277,Mexico,MEX,2009,95.5909423828125
2278,Mexico,MEX,2010,96.3921890258789
2279,Mexico,MEX,2011,97.1475067138672
2280,Mexico,MEX,2012,97.71734619140628
2281,Mexico,MEX,2013,97.5945281982422
2282,Mexico,MEX,2014,97.7121810913086
2283,Micronesia (country),FSM,2014,87.3276901245117
2284,Moldova,MDA,2000,100.0
2285,Moldova,MDA,2001,100.0
2286,Moldova,MDA,2002,100.0
2287,Moldova,MDA,2003,98.9014663696289
2288,Moldova,MDA,2004,98.324333190918
2289,Moldova,MDA,2005,95.2760391235352
2290,Moldova,MDA,2006,92.3711624145508
2291,Moldova,MDA,2007,91.4791870117188
2292,Moldova,MDA,2008,91.8770523071289
2293,Moldova,MDA,2009,91.5858764648438
2294,Moldova,MDA,2010,91.5506820678711
2295,Moldova,MDA,2011,91.9268112182617
2296,Moldova,MDA,2012,91.9049606323242
2297,Moldova,MDA,2013,92.0730667114258
2298,Moldova,MDA,2014,92.2164077758789
2299,Mongolia,MNG,1980,96.4837265014648
2300,Mongolia,MNG,1983,93.7341766357422
2301,Mongolia,MNG,1987,94.4459915161133
2302,Mongolia,MNG,1995,81.081298828125
2303,Mongolia,MNG,1996,84.6312789916992
2304,Mongolia,MNG,1997,85.10743713378909
2305,Mongolia,MNG,1998,88.8132781982422
2306,Mongolia,MNG,1999,90.7107620239258
2307,Mongolia,MNG,2000,92.86084747314447
2308,Mongolia,MNG,2001,94.21410369873053
2309,Mongolia,MNG,2002,93.135383605957
2310,Mongolia,MNG,2003,85.9646682739258
2311,Mongolia,MNG,2004,92.8379135131836
2312,Mongolia,MNG,2005,93.2742919921875
2313,Mongolia,MNG,2006,97.94064331054692
2314,Mongolia,MNG,2007,99.1865081787109
2315,Mongolia,MNG,2008,99.73110961914058
2316,Mongolia,MNG,2009,99.6769180297852
2317,Mongolia,MNG,2010,99.4150238037109
2318,Mongolia,MNG,2011,99.3861465454102
2319,Mongolia,MNG,2012,99.1725006103516
2320,Mongolia,MNG,2013,95.2905807495117
2321,Mongolia,MNG,2014,95.61865997314447
2322,Montenegro,MNE,2003,100.0
2323,Montenegro,MNE,2005,100.0
2324,Montenegro,MNE,2006,100.0
2325,Montenegro,MNE,2007,95.340690612793
2326,Montenegro,MNE,2008,94.1650619506836
2327,Montenegro,MNE,2011,99.75665283203128
2328,Montenegro,MNE,2012,95.34063720703128
2329,Montenegro,MNE,2015,94.6354217529297
2330,Morocco,MAR,1971,36.7032585144043
2331,Morocco,MAR,1972,37.7298812866211
2332,Morocco,MAR,1973,38.035228729248
2333,Morocco,MAR,1975,40.87437057495121
2334,Morocco,MAR,1976,43.786048889160206
2335,Morocco,MAR,1977,47.3527297973633
2336,Morocco,MAR,1978,50.6039886474609
2337,Morocco,MAR,1979,53.0478286743164
2338,Morocco,MAR,1980,55.7152900695801
2339,Morocco,MAR,1981,58.4242210388184
2340,Morocco,MAR,1982,58.80049896240229
2341,Morocco,MAR,1983,61.1779899597168
2342,Morocco,MAR,1984,63.7214889526367
2343,Morocco,MAR,1985,62.4775581359863
2344,Morocco,MAR,1986,60.765750885009794
2345,Morocco,MAR,1987,58.7977714538574
2346,Morocco,MAR,1988,57.11225891113279
2347,Morocco,MAR,1989,55.0193901062012
2348,Morocco,MAR,1990,55.84590148925779
2349,Morocco,MAR,1991,55.4764518737793
2350,Morocco,MAR,1992,55.9506607055664
2351,Morocco,MAR,1993,58.04167175292971
2352,Morocco,MAR,1994,60.6088790893555
2353,Morocco,MAR,1995,63.35610961914061
2354,Morocco,MAR,1996,65.58908843994139
2355,Morocco,MAR,1997,67.0838088989258
2356,Morocco,MAR,1998,66.26174163818361
2357,Morocco,MAR,1999,76.74871826171879
2358,Morocco,MAR,2000,79.79673767089841
2359,Morocco,MAR,2001,82.2370986938477
2360,Morocco,MAR,2002,84.7449417114258
